id,location_id,sales_id,features_id,assessorID,legalDescription,ownerOccupied,yearBuilt,zoning,propertyType,taxAssessment,propertyTaxes,subdivision
"8617-Spicewood-Springs-Rd,-Austin,-TX-78759",328,0,190,Uknown,unknown,0.0,1987.0,unknown,Apartment,unknown,unknown,unknown
"8519-Cahill-Dr,-Austin,-TX-78729",329,0,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"8715-W-Hwy,-71,-Austin,-TX-78735",330,0,190,Uknown,unknown,0.0,2015.0,unknown,Apartment,unknown,unknown,unknown
"4100-W-Slaughter-Ln,-Austin,-TX-78749",331,0,202,Uknown,unknown,0.0,2008.0,unknown,Apartment,unknown,unknown,unknown
"9900-Mcneil-Dr,-Austin,-TX-78750",332,194,259,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"7201-S-Congress-Ave,-Austin,-TX-78745",333,0,190,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"1300-Spyglass-Dr,-Austin,-TX-78746",334,195,190,Uknown,unknown,0.0,1973.0,unknown,Apartment,unknown,unknown,unknown
"8615-Rockwood-Ln,-Austin,-TX-78757",335,196,202,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"11011-Domain-Dr,-Austin,-TX-78758",336,0,260,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"815-W-Slaughter-Ln,-Austin,-TX-78748",337,0,190,Uknown,unknown,0.0,1999.0,unknown,Apartment,unknown,unknown,unknown
"12118-Walnut-Park-Xing,-Austin,-TX-78753",338,197,261,Uknown,unknown,0.0,1999.0,unknown,Apartment,unknown,unknown,unknown
"8001-Highway,-71-W,-Austin,-TX-78736",339,0,262,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"10050-Great-Hills-Trl,-Austin,-TX-78759",340,198,263,Uknown,unknown,0.0,1995.0,unknown,Condo,unknown,unknown,unknown
"2202-2204-Enfield-Rd,-Austin,-TX-78703",341,0,264,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1845-River-Crossing-Cir,-Austin,-TX-78741",342,0,265,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"201-Lavaca-St,-Austin,-TX-78701",343,0,266,Uknown,unknown,0.0,2004.0,unknown,Apartment,unknown,unknown,unknown
"5417-S-Mo-Pac-Expy,-Austin,-TX-78749",344,0,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"2900-Manor-Rd,-Austin,-TX-78722",345,199,190,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"7200-Duval-St,-Austin,-TX-78752",346,0,208,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"8405-Old-Bee-Caves-Rd,-Austin,-TX-78735",347,0,267,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"1127-Pearl-Retreat-Ln,-Austin,-TX-78753",348,0,190,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"12101-N-Lamar-Blvd,-Austin,-TX-78753",349,0,268,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"2310-Wickersham-Ln,-Austin,-TX-78741",350,0,269,Uknown,unknown,0.0,1972.0,unknown,Apartment,unknown,unknown,unknown
"1717-Toomey-Rd,-Austin,-TX-78704",351,0,270,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"3501-Shoreline-Dr,-Austin,-TX-78728",352,0,217,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"1143-Shady-Ln,-Austin,-TX-78721",353,0,208,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"14000-Renaissance-Ct,-Austin,-TX-78728",354,200,202,Uknown,unknown,0.0,1987.0,unknown,Apartment,unknown,unknown,unknown
"11301-Farrah-Ln,-Austin,-TX-78748",355,0,190,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"1521-Reagan-Hill-Dr,-Austin,-TX-78752",356,201,208,Uknown,unknown,0.0,1971.0,unknown,Apartment,unknown,unknown,unknown
"9301-Old-Bee-Caves-Rd,-Austin,-TX-78735",357,202,271,Uknown,unknown,0.0,2015.0,unknown,Apartment,unknown,unknown,unknown
"12820-N-Lamar-Blvd,-Austin,-TX-78753",358,203,272,Uknown,unknown,0.0,2002.0,unknown,Apartment,unknown,unknown,unknown
"13201-Legendary-Dr,-Austin,-TX-78727",359,0,273,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"4716-Duval-Rd,-Austin,-TX-78727",360,204,274,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"2126-Goodrich-Ave,-Austin,-TX-78704",361,0,190,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"5705-Diehl-Trl,-Austin,-TX-78727",362,0,245,Uknown,unknown,0.0,2017.0,unknown,Apartment,unknown,unknown,unknown
"507-Pressler-St,-Austin,-TX-78703",363,0,275,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"11500-Jollyville-Rd,-Austin,-TX-78759",364,205,190,Uknown,unknown,0.0,1994.0,unknown,Apartment,unknown,unknown,unknown
"5020-Manor-Rd,-Austin,-TX-78723",365,0,276,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"9009-N-Fm-620-Rd,-Austin,-TX-78726",366,0,277,Uknown,unknown,0.0,2001.0,unknown,Townhouse,unknown,unknown,unknown
"3101-Wells-Branch-Pkwy,-Austin,-TX-78728",367,0,199,Uknown,unknown,0.0,1995.0,unknown,Apartment,unknown,unknown,unknown
"1401-Saint-Edwards-Dr,-Austin,-TX-78704",368,206,190,Uknown,unknown,0.0,1969.0,unknown,Apartment,unknown,unknown,unknown
"304-E-William-Cannon-Dr,-Austin,-TX-78745",369,0,190,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"3101-Shoreline-Dr,-Austin,-TX-78728",370,0,190,Uknown,unknown,0.0,1986.0,unknown,Townhouse,unknown,unknown,unknown
"12100-Metric-Blvd,-Austin,-TX-78758",371,207,202,Uknown,unknown,0.0,1997.0,unknown,Apartment,unknown,unknown,unknown
"600-Barwood-Park,-Austin,-TX-78753",372,208,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"1909-Rio-Grande-St,-Austin,-TX-78705",373,0,190,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"3400-Ranch-Rd,-620-S,-Austin,-TX-78738",374,209,190,Uknown,unknown,0.0,2003.0,unknown,Townhouse,unknown,unknown,unknown
"1630-E-6th-St,-Austin,-TX-78702",375,0,278,Uknown,unknown,0.0,2017.0,unknown,Apartment,unknown,unknown,unknown
"2810-Hemphill-Park,-Austin,-TX-78705",376,0,190,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"3201-Duval-Rd,-Austin,-TX-78759",377,210,216,Uknown,unknown,0.0,1994.0,unknown,Apartment,unknown,unknown,unknown
"4310-Ave-B,-Austin,-TX-78751",378,211,208,Uknown,unknown,0.0,1972.0,unknown,Apartment,unknown,unknown,unknown
"10301-Burnet-Rd,-Austin,-TX-78758",379,212,256,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"5400-N-Lamar-Blvd,-Austin,-TX-78751",380,0,202,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"2425-Cromwell-Cir,-Austin,-TX-78741",381,213,279,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"2430-Cromwell-Cir,-Austin,-TX-78741",382,0,280,Uknown,unknown,0.0,1979.0,unknown,Apartment,unknown,unknown,unknown
"12435-Dessau-Rd,-Austin,-TX-78754",383,0,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1000-E-5th-St,-Austin,-TX-78702",384,214,281,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"1901-Onion-Creek-Pkwy,-Austin,-TX-78748",385,0,238,Uknown,unknown,0.0,2008.0,unknown,Apartment,unknown,unknown,unknown
"10015-Lake-Creek-Pkwy,-Austin,-TX-78729",386,215,282,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"12000-Dessau-Rd,-Austin,-TX-78754",387,216,256,Uknown,unknown,0.0,2008.0,unknown,Condo,unknown,unknown,unknown
"3505-S-Lamar-Blvd,-Austin,-TX-78704",388,217,283,Uknown,unknown,0.0,1980.0,unknown,Apartment,unknown,unknown,unknown
"8225-N-Fm-620-Rd,-Austin,-TX-78726",389,218,284,Uknown,unknown,0.0,2001.0,unknown,Apartment,"{'2014': {'value': 37160000, 'land': 4385839, 'improvements': 32774161}, '2016': {'value': 39191000, 'land': 4385839, 'improvements': 34805161}, '2017': {'value': 47550000, 'land': 5397955, 'improvements': 42152045}, '2018': {'value': 48756700, 'land': 5397955, 'improvements': 43358745}, '2019': {'value': 51360000, 'land': 5397955, 'improvements': 45962045}, '2020': {'value': 57120000, 'land': 5397955, 'improvements': 51722045}, '2021': {'value': 65403304, 'land': 5397955, 'improvements': 60005349}, '2022': {'value': 63890395, 'land': 5397955, 'improvements': 58492440}, '2023': {'value': 84800000, 'land': 5397955, 'improvements': 79402045}}","{'2014': {'total': 992049}, '2016': {'total': 1281483}, '2017': {'total': 1335833}, '2018': {'total': 1325322}, '2019': {'total': 1487032}, '2020': {'total': 1609160}, '2021': {'total': 1624327}, '2022': {'total': 2114737}, '2023': {'total': 2120277}}",unknown
"1915-Wells-Branch-Pkwy,-Austin,-TX-78728",390,0,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"12638-Ridgeline-Blvd,-Austin,-TX-78613",391,0,190,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"3600-Greystone-Dr,-Austin,-TX-78731",392,219,190,Uknown,unknown,0.0,1978.0,unknown,Apartment,unknown,unknown,unknown
"5708-W-Parmer-Ln,-Austin,-TX-78727",393,0,285,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"1215-Slaughter-Ln-W,-Austin,-TX-78748",394,0,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"10727-Domain-Dr,-Austin,-TX-78758",395,0,286,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"10505-S-Interstate-Hwy,-35,-Austin,-TX-78747",396,0,202,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"833-Fairfield-Dr,-Austin,-TX-78758",397,0,287,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"4520-Bennett-Ave,-Austin,-TX-78751",398,220,202,Uknown,unknown,0.0,1971.0,unknown,Apartment,unknown,unknown,unknown
"12041-Dessau-Rd,-Austin,-TX-78754",399,221,190,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"11210-FM-2222,-Austin,-TX-78730",400,0,190,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"4505-Duval-St,-Austin,-TX-78751",401,222,202,Uknown,unknown,0.0,1978.0,unknown,Apartment,unknown,unknown,unknown
"1801-Fortview-Rd,-Austin,-TX-78704",402,0,202,Uknown,unknown,0.0,1980.0,unknown,Apartment,unknown,unknown,unknown
"1900-Onion-Creek-Pkwy,-Austin,-TX-78748",403,0,190,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"300-Ferguson-Dr,-Austin,-TX-78753",404,223,288,Uknown,unknown,0.0,2012.0,unknown,Apartment,unknown,unknown,unknown
"5010-S-Congress-Ave,-Austin,-TX-78745",405,224,202,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"6280-Mcneil-Ranch-Dr,-Austin,-TX-78729",406,0,190,Uknown,unknown,0.0,1998.0,unknown,Apartment,unknown,unknown,unknown
"2900-Century-Park-Blvd,-Austin,-TX-78727",407,0,190,Uknown,unknown,0.0,2004.0,unknown,Apartment,unknown,unknown,unknown
"4800-Steiner-Ranch-Blvd,-Austin,-TX-78732",408,0,190,Uknown,unknown,0.0,2015.0,unknown,Apartment,unknown,unknown,unknown
"1620-E-Riverside-Dr,-Austin,-TX-78741",409,0,289,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"15433-FM-1325,-Austin,-TX-78728",410,0,190,Uknown,unknown,0.0,2016.0,unknown,Single Family,unknown,unknown,unknown
"14745-Merriltown-Rd,-Austin,-TX-78728",411,0,262,Uknown,unknown,0.0,1999.0,unknown,Apartment,unknown,unknown,unknown
"9520-9521-Spectrum-Dr,-Austin,-TX-78717",412,0,190,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"8800-Highway,-290-W,-Austin,-TX-78736",413,0,202,Uknown,unknown,0.0,2010.0,unknown,Apartment,unknown,unknown,unknown
"6855-E-Hwy,-290,-Austin,-TX-78723",414,225,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"614-S-1st-St,-Austin,-TX-78704",415,226,190,Uknown,unknown,0.0,1973.0,unknown,Apartment,unknown,unknown,unknown
"12113-Metric-Blvd,-Austin,-TX-78758",416,227,290,Uknown,unknown,0.0,1994.0,unknown,Apartment,unknown,unknown,unknown
"13401-Metric-Blvd,-Austin,-TX-78727",417,227,190,Uknown,unknown,0.0,1996.0,unknown,Apartment,unknown,unknown,unknown
"4821-Riverside-Dr-E,-Austin,-TX-78741",418,0,190,Uknown,unknown,0.0,1973.0,unknown,Apartment,unknown,unknown,unknown
"2101-W-Anderson-Ln,-Austin,-TX-78757",419,228,291,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"7201-Hart-Ln,-Austin,-TX-78731",420,229,245,Uknown,unknown,0.0,1974.0,unknown,Apartment,unknown,unknown,unknown
"701-Center-Ridge-Dr,-Austin,-TX-78753",421,230,240,Uknown,unknown,0.0,2008.0,unknown,Apartment,unknown,unknown,unknown
"5005-Manor-Rd,-Austin,-TX-78723",422,231,264,Uknown,unknown,0.0,1969.0,unknown,Apartment,unknown,unknown,unknown
"10127-Middle-Fiskville-Rd,-Austin,-TX-78753",423,0,237,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"3503-Speedway,-Austin,-TX-78705",424,0,202,Uknown,unknown,0.0,1961.0,unknown,Apartment,unknown,unknown,unknown
"1701-Oak-Hill-Ln,-Austin,-TX-78744",425,0,292,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"1088-Park-Plaza-Dr,-Austin,-TX-78753",426,0,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1300-E-Riverside-Dr,-Austin,-TX-78741",427,0,279,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"409-E-William-Cannon-Dr,-Austin,-TX-78745",428,232,293,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"1200-1201-Broadmoor-Dr,-Austin,-TX-78723",429,0,190,Uknown,unknown,0.0,1969.0,unknown,Apartment,unknown,unknown,unknown
"3300-Parker-Ln,-Austin,-TX-78741",430,0,294,Uknown,unknown,0.0,1983.0,unknown,Condo,unknown,unknown,unknown
"11600-11634-Argonne-Forest-Trl,-Austin,-TX-78759",431,0,276,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"3100-Kramer-Ln,-Austin,-TX-78758",432,0,295,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"801-Sugaree-Ave,-Austin,-TX-78757",433,0,202,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"4711-E-Riverside-Dr,-Austin,-TX-78741",434,186,296,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"1901-E-Anderson-Ln,-Austin,-TX-78752",435,0,264,Uknown,unknown,0.0,1975.0,unknown,Apartment,unknown,unknown,unknown
"739-William-Cannon-Dr-W,-Austin,-TX-78745",436,0,262,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"4320-Congress-Ave-S,-Austin,-TX-78745",437,0,190,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"10101-W-Parmer-Ln,-Austin,-TX-78717",438,0,297,Uknown,unknown,0.0,2000.0,unknown,Apartment,unknown,unknown,unknown
"1804-W-Rundberg-Ln,-Austin,-TX-78758",439,233,190,Uknown,unknown,0.0,1980.0,unknown,Apartment,unknown,unknown,unknown
"7700-N-Capital-Of-Texas-Hwy,-Austin,-TX-78731",440,234,190,Uknown,unknown,0.0,1997.0,unknown,Apartment,unknown,unknown,unknown
"3801-S-Congress-Ave,-Austin,-TX-78704",441,0,298,Uknown,unknown,0.0,0.0,unknown,Single Family,unknown,unknown,unknown
"125-Woodward-St,-Austin,-TX-78704",442,235,264,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"8505-8525-Shoal-Creek-Blvd,-Austin,-TX-78757",443,0,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"10001-S-1st-St,-Austin,-TX-78748",444,0,299,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"3200-S-1st-St,-Austin,-TX-78704",445,236,255,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"609-Clayton-Ln,-Austin,-TX-78752",446,0,256,Uknown,unknown,0.0,2017.0,unknown,Apartment,unknown,unknown,unknown
"13635-Rutledge-Spur,-Austin,-TX-78717",447,0,300,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"744-W-William-Cannon-Dr,-Austin,-TX-78745",448,237,202,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"4021-Steck-Ave,-Austin,-TX-78759",449,238,301,Uknown,unknown,0.0,1979.0,unknown,Apartment,unknown,unknown,unknown
"8200-8220-Research-Blvd,-Austin,-TX-78758",450,0,190,Uknown,unknown,0.0,1970.0,unknown,Apartment,unknown,unknown,unknown
"2900-S-1st-St,-Austin,-TX-78704",451,239,302,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"12800-Harrisglenn-Dr,-Austin,-TX-78753",452,240,303,Uknown,unknown,0.0,2001.0,unknown,Apartment,"{'2019': {'value': 43390000, 'land': 3149908, 'improvements': 40240092}, '2020': {'value': 43870000, 'land': 4847183, 'improvements': 39022817}, '2021': {'value': 47200000, 'land': 4847183, 'improvements': 42352817}, '2022': {'value': 47800000, 'land': 4847183, 'improvements': 42952817}, '2023': {'value': 61900000, 'land': 4847183, 'improvements': 57052817}}","{'2019': {'total': 1135439}, '2020': {'total': 1182447}, '2021': {'total': 1276626}, '2022': {'total': 1595331}, '2023': {'total': 1593513}}",unknown
"1711-Rutland-Dr,-Austin,-TX-78758",453,241,190,Uknown,unknown,0.0,1978.0,unknown,Apartment,unknown,unknown,unknown
"4306-N-Quinlan-Park-Rd,-Austin,-TX-78732",454,0,304,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"9500-Alice-Mae-Ln,-Austin,-TX-78748",455,0,208,Uknown,unknown,0.0,2018.0,unknown,Townhouse,unknown,unknown,unknown
"8071-N-Lamar-Blvd,-Austin,-TX-78753",456,242,208,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1630-Rutland-Dr,-Austin,-TX-78758",457,243,305,0244120438,LOT 1 QUAIL CREEK WEST PHS 2 SEC 2,0.0,1971.0,unknown,Duplex-Triplex,"{'2019': {'value': 20870000, 'land': 4340664, 'improvements': 16529336}, '2020': {'value': 27079333, 'land': 4340664, 'improvements': 22738669}, '2022': {'value': 30500000, 'land': 4340664, 'improvements': 26159336}}","{'2017': {'total': 349810}, '2019': {'total': 447634}, '2020': {'total': 509906}, '2022': {'total': 602352}}",QUAIL CREEK WEST PHS 2 SEC 2
"4603-Todds-Farm,-San-Antonio,-TX-78244",458,244,306,16611-062-0050,"NCB 16611 (HIGHLAND FARMS III SUBD UT-8), BLOCK 62 LOT 5 PLAT 9572/80-81 FOR 2007 FILED 9/15/2006",1.0,2016.0,unknown,Single Family,"{'2019': {'value': 174990, 'land': 31790, 'improvements': 143200}, '2020': {'value': 190280, 'land': 31790, 'improvements': 158490}, '2021': {'value': 201230, 'land': 35120, 'improvements': 166110}, '2022': {'value': 243420, 'land': 38610, 'improvements': 204810}, '2023': {'value': 270240, 'land': 46330, 'improvements': 223910}}","{'2019': {'total': 4289}, '2021': {'total': 4829}, '2022': {'total': 6099}}",HIGHLAND FARMS III SUBD
"500-Tomar-Dr,-San-Antonio,-TX-78227",459,0,190,Uknown,unknown,0.0,1964.0,unknown,Apartment,unknown,unknown,unknown
"3787-Perrin-Central-Blvd,-San-Antonio,-TX-78217",460,245,0,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"17715-Overlook-Loop,-San-Antonio,-TX-78259",461,246,211,Uknown,unknown,0.0,2018.0,unknown,Apartment,unknown,unknown,unknown
"1540-W-Bitters-Rd,-San-Antonio,-TX-78248",462,0,190,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"4620-Thousand-Oaks-Dr,-San-Antonio,-TX-78233",463,247,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"7110-Wurzbach-Rd,-San-Antonio,-TX-78240",464,248,307,Uknown,unknown,0.0,1970.0,unknown,Apartment,unknown,unknown,unknown
"7750-Culebra-Rd,-San-Antonio,-TX-78251",465,0,308,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"7733-Louis-Pasteur-Dr,-San-Antonio,-TX-78229",466,0,190,Uknown,unknown,0.0,1997.0,unknown,Townhouse,unknown,unknown,unknown
"7314-Oak-Manor-Dr,-San-Antonio,-TX-78229",467,0,202,Uknown,unknown,0.0,1965.0,unknown,Apartment,unknown,unknown,unknown
"2519-Broadway-St,-San-Antonio,-TX-78215",468,0,202,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"7811-Chambers-Rd,-San-Antonio,-TX-78229",469,0,190,Uknown,unknown,0.0,1975.0,unknown,Apartment,unknown,unknown,unknown
"12200-W-Interstate-10,-San-Antonio,-TX-78230",470,0,208,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"400-W-Bitters-Rd,-San-Antonio,-TX-78216",471,0,309,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"11146-Vance-Jackson-Rd,-San-Antonio,-TX-78230",472,0,202,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"3629-Medical-Dr,-San-Antonio,-TX-78229",473,0,190,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"12910-Clubhouse-Blvd,-San-Antonio,-TX-78221",474,0,310,Uknown,unknown,0.0,2015.0,unknown,Apartment,unknown,unknown,unknown
"Alamo-Ranch-Pkwy---1604-And-Loop,-San-Antonio,-TX-78253",475,0,190,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"2906-Woodcliffe-St,-San-Antonio,-TX-78230",476,249,311,13261-001-0170,NCB 13261 BLK 1 LOT 17,0.0,1960.0,unknown,Single Family,"{'2023': {'value': 179950, 'land': 65490, 'improvements': 114460}}",unknown,CONV A/S CODE
"4515-Gardendale-St,-San-Antonio,-TX-78240",477,0,312,Uknown,unknown,0.0,1974.0,unknown,Apartment,unknown,unknown,unknown
"6419-N-Vandiver-Rd,-San-Antonio,-TX-78209",478,0,276,Uknown,unknown,0.0,2015.0,unknown,Apartment,unknown,unknown,unknown
"3231-Loop,-1604---1604W,-San-Antonio,-TX-78257",479,0,190,Uknown,unknown,0.0,2017.0,unknown,Townhouse,unknown,unknown,unknown
"5315-Fredericksburg-Rd,-San-Antonio,-TX-78229",480,250,190,Uknown,unknown,0.0,1980.0,unknown,Apartment,unknown,unknown,unknown
"3538-Puesta-De-Sol,-San-Antonio,-TX-78261",481,251,313,04900-925-0690,CB 4900K BLK 25 LOT 69 CIBOLO CANYON UT-5 PH 1 PLAT 9566/127-129,1.0,2006.0,unknown,Single Family,"{'2022': {'value': 618530, 'land': 95260, 'improvements': 523270}, '2023': {'value': 665730, 'land': 114240, 'improvements': 551490}}","{'2022': {'total': 15689}, '2023': {'total': 15719}}",CONV A/S CODE
"6400-Wurzbach-Rd,-San-Antonio,-TX-78240",482,0,190,Uknown,unknown,0.0,1974.0,unknown,Apartment,unknown,unknown,unknown
"1935-Broken-Oak-St,-San-Antonio,-TX-78232",483,0,199,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"6222-S-New-Braunfels-Ave,-San-Antonio,-TX-78223",484,0,314,Uknown,unknown,0.0,2011.0,unknown,Apartment,unknown,unknown,unknown
"5650-Grissom-Rd,-San-Antonio,-TX-78238",485,252,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"223-Brackenridge-Ave,-San-Antonio,-TX-78209",486,0,315,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"9939-Fredericksburg-Rd,-San-Antonio,-TX-78240",487,199,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"6014-Blanco-Rd,-San-Antonio,-TX-78216",488,0,199,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"254-Cloverleaf-Ave,-Apt-4,-San-Antonio,-TX-78209",489,0,316,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1835-Lockhill-Selma-Rd,-San-Antonio,-TX-78213",490,253,190,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"16333-Vance-Jackson-Rd,-San-Antonio,-TX-78257",491,0,317,Uknown,unknown,0.0,2017.0,unknown,Condo,unknown,unknown,unknown
"2551-Cincinnati-Ave,-San-Antonio,-TX-78228",492,254,318,09601-041-0170,NCB 9601 BLK 41 LOT 17 & W 10 FT OF 18,0.0,1956.0,unknown,Duplex-Triplex,"{'2022': {'value': 165000, 'land': 35570, 'improvements': 129430}}",{'2022': {'total': 4471}},CONV A/S CODE
"3926-Woodbridge-Way,-San-Antonio,-TX-78257",493,255,319,17701-015-0790,"NCB 17701 (PRESIDIO HEIGHTS SUBD UT-2A), BLOCK 15 LOT 79 2010-NEW ACCT PER PLAT 9600/170-173 FILED 1/30/2009",0.0,2011.0,unknown,Single Family,"{'2020': {'value': 272410, 'land': 52720, 'improvements': 219690}, '2022': {'value': 361870, 'land': 55590, 'improvements': 306280}, '2023': {'value': 393890, 'land': 65580, 'improvements': 328310}}","{'2019': {'total': 7043}, '2022': {'total': 8958}, '2023': {'total': 9046}}",PRESIDIO HEIGHTS SUBD
"137-E-Norwood-Ct,-Apt-3,-San-Antonio,-TX-78212",494,0,320,Uknown,unknown,0.0,1963.0,unknown,Apartment,unknown,unknown,unknown
